variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,0,pipeline,1336375.000,108.754,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,1,sample,824667.000,67.112,12288,12287,12193008009033903249
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,1,pipeline,1253625.000,102.020,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,2,sample,812667.000,66.135,12288,12287,12193008009033903249
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,2,pipeline,1283834.000,104.479,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,0,sample,672042.000,36.209,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,0,pipeline,1111208.000,59.871,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,1,sample,689583.000,37.154,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,1,pipeline,1115542.000,60.105,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,2,sample,706083.000,38.043,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,duplicates,4096,0,2,pipeline,1103333.000,59.447,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,0,sample,1139417.000,61.391,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,0,pipeline,1808708.000,97.452,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,1,sample,1177500.000,63.443,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,1,pipeline,1789666.000,96.426,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,2,sample,1169334.000,63.003,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,duplicates,4096,0,2,pipeline,1828959.000,98.543,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,0,sample,443833.000,36.119,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,0,pipeline,747625.000,60.842,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,1,sample,445292.000,36.238,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,1,pipeline,773584.000,62.954,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,2,sample,446459.000,36.333,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,interleaved,4096,0,2,pipeline,757417.000,61.639,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,0,sample,848834.000,69.078,12288,12287,12193008009033903249
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,0,pipeline,1283667.000,104.465,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,1,sample,917333.000,74.653,12288,12287,12193008009033903249
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,1,pipeline,1266458.000,103.065,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,2,sample,818958.000,66.647,12288,12287,12193008009033903249
