variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,0,pipeline,1334708.000,108.619,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,1,sample,963708.000,78.427,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,1,pipeline,1322917.000,107.659,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,2,sample,899792.000,73.225,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,2,pipeline,1311375.000,106.720,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,0,sample,870125.000,46.882,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,0,pipeline,1236833.000,66.640,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,1,sample,852625.000,45.939,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,1,pipeline,1262250.000,68.009,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,2,sample,840791.000,45.301,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,2,pipeline,1258541.000,67.809,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,0,sample,1220042.000,65.735,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,0,pipeline,1736500.000,93.561,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,1,sample,1272250.000,68.548,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,1,pipeline,1832625.000,98.741,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,2,sample,1254125.000,67.571,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,2,pipeline,1836042.000,98.925,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,0,sample,597167.000,48.598,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,0,pipeline,906375.000,73.761,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,1,sample,632791.000,51.497,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,1,pipeline,900583.000,73.290,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,2,sample,633917.000,51.588,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,interleaved,4096,0,2,pipeline,902459.000,73.442,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,0,sample,913958.000,74.378,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,0,pipeline,1442917.000,117.425,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,1,sample,938042.000,76.338,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,1,pipeline,1400084.000,113.939,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,2,sample,957125.000,77.891,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,interleaved,4096,0,2,pipeline,1307416.000,106.398,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,0,sample,871542.000,46.958,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,0,pipeline,1221125.000,65.793,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,1,sample,940625.000,50.680,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,1,pipeline,1230042.000,66.274,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,2,sample,887875.000,47.838,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,byte,duplicates,4096,0,2,pipeline,1168958.000,62.983,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,0,sample,1330083.000,71.664,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,0,pipeline,1868084.000,100.651,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,1,sample,1346709.000,72.560,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,1,pipeline,1772416.000,95.497,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,2,sample,1261292.000,67.958,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,2,bit,duplicates,4096,0,2,pipeline,1771584.000,95.452,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,0,sample,624084.000,50.788,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,0,pipeline,864084.000,70.319,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,1,sample,614125.000,49.978,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,1,pipeline,849916.000,69.166,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,2,sample,606458.000,49.354,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,interleaved,4096,0,2,pipeline,887542.000,72.228,12288,3291,7010700040678070324
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,0,sample,898709.000,73.137,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,0,pipeline,1279625.000,104.136,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,1,sample,896792.000,72.981,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,1,pipeline,1280792.000,104.231,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,2,sample,895291.000,72.859,12288,12287,12193008009033903249
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,interleaved,4096,0,2,pipeline,1416500.000,115.275,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,0,sample,861792.000,46.433,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,0,pipeline,1218375.000,65.645,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,1,sample,843625.000,45.454,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,1,pipeline,1165917.000,62.819,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,2,sample,846583.000,45.613,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,byte,duplicates,4096,0,2,pipeline,1203750.000,64.857,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,0,sample,1305541.000,70.342,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,0,pipeline,1855417.000,99.969,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,1,sample,1277750.000,68.844,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,1,pipeline,1763459.000,95.014,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,2,sample,1233584.000,66.465,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,3,bit,duplicates,4096,0,2,pipeline,1772167.000,95.483,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,0,sample,632458.000,51.470,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,0,pipeline,894209.000,72.771,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,1,sample,594625.000,48.391,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,1,pipeline,832291.000,67.732,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,2,sample,592083.000,48.184,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,2,pipeline,837083.000,68.122,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,0,sample,902125.000,73.415,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,0,pipeline,1281083.000,104.255,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,1,sample,898958.000,73.157,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,1,pipeline,1274084.000,103.685,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,2,sample,928416.000,75.555,12288,12287,12193008009033903249
