variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,64,0,1293583.000,78.954,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,64,1,1288250.000,78.629,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,64,2,1475917.000,90.083,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,64,0,1698583.000,103.673,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,64,1,1593166.000,97.239,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,64,2,1640083.000,100.103,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,64,0,1933334.000,118.001,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,64,1,1993583.000,121.679,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,64,2,1863167.000,113.719,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,64,0,2285167.000,139.476,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,64,1,2460542.000,150.180,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,64,2,2381917.000,145.381,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,64,0,1386209.000,84.607,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,64,1,1256459.000,76.688,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,64,2,1431875.000,87.395,181451,9251279952100018761
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,64,0,1735458.000,105.924,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,64,1,1634834.000,99.782,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,64,2,1676250.000,102.310,328881,10497002078573155402
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,64,0,1908666.000,116.496,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,64,1,1885417.000,115.077,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,64,2,1966833.000,120.046,61036,15332273967921022392
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,64,0,2424416.000,147.975,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,64,1,2245292.000,137.042,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,64,2,2322167.000,141.734,83922,3519228460996590230
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,64,0,819084.000,49.993,181451,9251279952100018761
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,64,1,827208.000,50.489,181451,9251279952100018761
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,64,2,772416.000,47.145,181451,9251279952100018761
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,64,0,929125.000,56.709,328881,10497002078573155402
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,64,1,939000.000,57.312,328881,10497002078573155402
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,64,2,944542.000,57.650,328881,10497002078573155402
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,64,0,1497375.000,91.393,61036,15332273967921022392
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,64,1,1377083.000,84.050,61036,15332273967921022392
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,64,2,1407375.000,85.899,61036,15332273967921022392
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,64,0,1751084.000,106.878,83922,3519228460996590230
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,64,1,1768375.000,107.933,83922,3519228460996590230
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,64,2,1901834.000,116.079,83922,3519228460996590230
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_fixed,16384,4096,0,6326042.000,386.111,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_fixed,16384,4096,1,6390500.000,390.045,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_fixed,16384,4096,2,6337542.000,386.813,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_variable,16384,4096,0,6902042.000,421.267,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_variable,16384,4096,1,7579584.000,462.621,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,byte_variable,16384,4096,2,6921375.000,422.447,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_fixed,16384,4096,0,9734459.000,594.144,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_fixed,16384,4096,1,10404208.000,635.022,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_fixed,16384,4096,2,9877750.000,602.890,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_variable,16384,4096,0,11220625.000,684.853,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_variable,16384,4096,1,10492750.000,640.427,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,0,bit_variable,16384,4096,2,10073334.000,614.828,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_fixed,16384,4096,0,3577500.000,218.353,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_fixed,16384,4096,1,3371833.000,205.800,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_fixed,16384,4096,2,3924084.000,239.507,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_variable,16384,4096,0,3969583.000,242.284,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_variable,16384,4096,1,4209583.000,256.933,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,byte_variable,16384,4096,2,4179042.000,255.068,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_fixed,16384,4096,0,8475542.000,517.306,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_fixed,16384,4096,1,7590167.000,463.267,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_fixed,16384,4096,2,7343625.000,448.219,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_variable,16384,4096,0,8240208.000,502.942,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_variable,16384,4096,1,8646875.000,527.763,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,0,bit_variable,16384,4096,2,8545167.000,521.556,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_fixed,16384,4096,0,3659667.000,223.368,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_fixed,16384,4096,1,3393041.000,207.095,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_fixed,16384,4096,2,3498083.000,213.506,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_variable,16384,4096,0,4121583.000,251.561,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_variable,16384,4096,1,4758875.000,290.459,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,byte_variable,16384,4096,2,4298042.000,262.332,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_fixed,16384,4096,0,7467625.000,455.788,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_fixed,16384,4096,1,7883250.000,481.155,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_fixed,16384,4096,2,8476042.000,517.337,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_variable,16384,4096,0,8196792.000,500.292,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_variable,16384,4096,1,8185166.000,499.583,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,1,bit_variable,16384,4096,2,7780125.000,474.861,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_fixed,16384,4096,0,6594375.000,402.489,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_fixed,16384,4096,1,6321916.000,385.859,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_fixed,16384,4096,2,6494750.000,396.408,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_variable,16384,4096,0,7059042.000,430.850,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_variable,16384,4096,1,7305917.000,445.918,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,byte_variable,16384,4096,2,7429875.000,453.484,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_fixed,16384,4096,0,10277833.000,627.309,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_fixed,16384,4096,1,11149417.000,680.506,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_fixed,16384,4096,2,9751584.000,595.189,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_variable,16384,4096,0,10366292.000,632.708,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_variable,16384,4096,1,10039208.000,612.745,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,1,bit_variable,16384,4096,2,10106167.000,616.831,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_fixed,16384,4096,0,6504584.000,397.008,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_fixed,16384,4096,1,6560459.000,400.419,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_fixed,16384,4096,2,6420709.000,391.889,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_variable,16384,4096,0,6813000.000,415.833,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_variable,16384,4096,1,6928292.000,422.869,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,byte_variable,16384,4096,2,6953875.000,424.431,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_fixed,16384,4096,0,10272625.000,626.991,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_fixed,16384,4096,1,10581667.000,645.854,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_fixed,16384,4096,2,9769459.000,596.280,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_variable,16384,4096,0,10936875.000,667.534,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_variable,16384,4096,1,10038083.000,612.676,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,2,bit_variable,16384,4096,2,9991625.000,609.840,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_fixed,16384,4096,0,3857291.000,235.430,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_fixed,16384,4096,1,3623792.000,221.179,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_fixed,16384,4096,2,3446542.000,210.360,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_variable,16384,4096,0,4343708.000,265.119,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_variable,16384,4096,1,4589000.000,280.090,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,byte_variable,16384,4096,2,4192417.000,255.885,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_fixed,16384,4096,0,7489292.000,457.110,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_fixed,16384,4096,1,8151875.000,497.551,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_fixed,16384,4096,2,8264000.000,504.395,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_variable,16384,4096,0,7557167.000,461.253,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_variable,16384,4096,1,7646916.000,466.731,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,2,bit_variable,16384,4096,2,7662625.000,467.690,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_fixed,16384,4096,0,3617542.000,220.797,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_fixed,16384,4096,1,3543041.000,216.250,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_fixed,16384,4096,2,3661209.000,223.462,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_variable,16384,4096,0,4157583.000,253.759,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_variable,16384,4096,1,4165125.000,254.219,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,byte_variable,16384,4096,2,4229333.000,258.138,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_fixed,16384,4096,0,7389292.000,451.007,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_fixed,16384,4096,1,7325250.000,447.098,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_fixed,16384,4096,2,7566584.000,461.828,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_variable,16384,4096,0,7568458.000,461.942,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_variable,16384,4096,1,7725541.000,471.530,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,3,bit_variable,16384,4096,2,7609084.000,464.422,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,4096,0,6354167.000,387.828,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,4096,1,6255708.000,381.818,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_fixed,16384,4096,2,6355208.000,387.891,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,4096,0,6866125.000,419.075,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,4096,1,6975166.000,425.730,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,byte_variable,16384,4096,2,7156958.000,436.826,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,4096,0,10412083.000,635.503,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,4096,1,10209375.000,623.131,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_fixed,16384,4096,2,10601708.000,647.077,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,4096,0,10503792.000,641.101,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,4096,1,11455542.000,699.191,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,3,bit_variable,16384,4096,2,11286375.000,688.866,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,4096,0,6575417.000,401.332,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,4096,1,6382834.000,389.577,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_fixed,16384,4096,2,6509083.000,397.283,186576,5612214398717272028
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,4096,0,7188459.000,438.749,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,4096,1,6939042.000,423.526,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,byte_variable,16384,4096,2,7044000.000,429.932,334006,4791216179081258656
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,4096,0,9829375.000,599.937,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,4096,1,10425416.000,636.317,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_fixed,16384,4096,2,10243042.000,625.186,66708,374035844620169527
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,4096,0,10051250.000,613.480,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,4096,1,10057000.000,613.831,89594,7566003197018918730
baseline,fdcad441a501d8edc6eded225c613b6e2bec009d,4,bit_variable,16384,4096,2,10238792.000,624.926,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,4096,0,3597750.000,219.589,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,4096,1,3614208.000,220.594,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_fixed,16384,4096,2,3543500.000,216.278,186576,5612214398717272028
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,4096,0,4167625.000,254.372,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,4096,1,4005250.000,244.461,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,byte_variable,16384,4096,2,4079250.000,248.978,334006,4791216179081258656
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,4096,0,7688958.000,469.297,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,4096,1,7406291.000,452.044,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_fixed,16384,4096,2,8525083.000,520.330,66708,374035844620169527
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,4096,0,9407709.000,574.201,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,4096,1,8090667.000,493.815,89594,7566003197018918730
candidate,f986ee29a0ec4245ef2a30709ebafb74cbcff803,4,bit_variable,16384,4096,2,7426375.000,453.270,89594,7566003197018918730
