variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,pipeline,1261417.000,102.654,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,sample,706292.000,38.055,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,pipeline,1091791.000,58.825,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,sample,669417.000,36.068,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,pipeline,1084250.000,58.419,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,sample,673333.000,36.279,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,pipeline,1122709.000,60.491,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,sample,1209791.000,65.183,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,pipeline,1733083.000,93.377,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,sample,1144375.000,61.658,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,pipeline,1740500.000,93.777,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,sample,1128125.000,60.783,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,pipeline,1787375.000,96.303,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,0,sample,719291.000,58.536,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,0,pipeline,1081334.000,87.999,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,1,sample,739542.000,60.184,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,1,pipeline,1126000.000,91.634,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,2,sample,729708.000,59.384,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,interleaved,4096,0,2,pipeline,1076709.000,87.623,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,0,sample,863083.000,70.238,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,0,pipeline,1290042.000,104.984,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,1,sample,853500.000,69.458,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,1,pipeline,1339834.000,109.036,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,2,sample,870167.000,70.814,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,interleaved,4096,0,2,pipeline,1283459.000,104.448,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,0,sample,853291.000,45.975,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,0,pipeline,1272917.000,68.584,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,1,sample,828542.000,44.641,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,1,pipeline,1265708.000,68.195,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,2,sample,821917.000,44.284,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,byte,duplicates,4096,0,2,pipeline,1257250.000,67.740,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,0,sample,1210000.000,65.194,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,0,pipeline,1809459.000,97.492,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,1,sample,1168250.000,62.945,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,1,pipeline,1803250.000,97.158,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,2,sample,1154167.000,62.186,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,2,bit,duplicates,4096,0,2,pipeline,1753542.000,94.480,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,0,sample,722917.000,58.831,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,0,pipeline,1084417.000,88.250,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,1,sample,726167.000,59.096,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,1,pipeline,1111417.000,90.447,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,2,sample,731250.000,59.509,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,interleaved,4096,0,2,pipeline,1080000.000,87.891,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,0,sample,875875.000,71.279,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,0,pipeline,1349959.000,109.860,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,1,sample,853500.000,69.458,12288,12287,12193008009033903249
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,1,pipeline,1277333.000,103.950,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,2,sample,856208.000,69.678,12288,12287,12193008009033903249
