variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,sample,678459.000,36.555,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,pipeline,1117625.000,60.217,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,sample,698750.000,37.648,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,pipeline,1152375.000,62.089,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,sample,1166333.000,62.841,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,pipeline,1796667.000,96.803,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,sample,1163750.000,62.702,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,pipeline,1735083.000,93.485,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,sample,1169084.000,62.989,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,pipeline,1741584.000,93.835,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,0,sample,586833.000,47.757,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,0,pipeline,829125.000,67.474,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,1,sample,619416.000,50.408,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,1,pipeline,919333.000,74.816,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,2,sample,586625.000,47.740,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,2,pipeline,867542.000,70.601,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,0,sample,944625.000,76.874,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,0,pipeline,1472042.000,119.795,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,1,sample,902458.000,73.442,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,1,pipeline,1325750.000,107.890,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,2,sample,943042.000,76.745,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,2,pipeline,1354875.000,110.260,12288,3291,10764992291889574130
