variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_fixed,ids,4096,0,4096,1,1983000.000,484.131,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_fixed,ids,4096,0,4096,2,1843583.000,450.094,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_variable,ids,4096,0,4096,0,1884416.000,460.062,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_variable,ids,4096,0,4096,1,1843125.000,449.982,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_variable,ids,4096,0,4096,2,1851792.000,452.098,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_fixed,ids,4096,0,4096,0,5651541.000,1379.771,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_fixed,ids,4096,0,4096,1,4827250.000,1178.528,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_fixed,ids,4096,0,4096,2,5015042.000,1224.375,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_variable,ids,4096,0,4096,0,5026875.000,1227.264,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_variable,ids,4096,0,4096,1,5098375.000,1244.720,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,bit_variable,ids,4096,0,4096,2,5174833.000,1263.387,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
