key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,15,shared,1,independent,3.42178,3.39444,3.52034,4.58209,4.43968,4.673,3.76765,3.7562,3.83377,0.7467727609016847,False,True,0.9082000716627074,False,True,434128
32,15,shared,8192,dependent,33.8898,33.7327,34.8358,45.7732,45.5335,48.8192,34.1059,33.9343,35.9192,0.7403852035689006,False,True,0.9936638528817595,False,False,484050
32,15,shared,8192,independent,6.64838,5.69344,6.87027,7.04765,6.65221,7.16908,6.72531,5.97255,6.89062,0.9433470731378545,False,False,0.9885611220895394,False,False,481248
32,16,random,1,dependent,26.584,26.5592,26.6374,33.2114,32.7231,33.9775,26.7982,26.5325,27.2484,0.8004480389263928,False,True,0.9920069258383025,False,False,451938
32,16,random,1,independent,7.18689,7.15637,7.47108,14.1544,13.6865,14.6097,7.20087,7.19388,7.20088,0.5077495337138981,False,True,0.9980585679230426,False,False,456520
32,16,random,8192,dependent,47.6144,46.3556,47.9355,49.324,48.0188,50.3979,46.243,46.1521,47.2463,0.9653393885329657,False,True,1.0296563804251455,False,False,504410
32,16,random,8192,independent,12.9077,12.6425,13.1302,15.1393,14.4335,15.1933,12.9216,12.893,13.0024,0.8525955625425218,False,True,0.9989242818226846,False,False,504104
32,16,shared,1,dependent,26.5942,26.5795,27.6133,34.1117,33.0524,34.1485,26.5579,26.5554,26.5719,0.7796210684310663,False,True,1.0013668249372127,True,False,451938
32,16,shared,1,independent,7.20596,7.11696,7.39479,13.8899,13.5326,14.3274,7.19643,7.17673,7.29308,0.5187913519895752,False,True,1.0013242677271925,False,False,456520
32,16,shared,8192,dependent,46.7695,46.4694,47.7676,47.3137,46.9589,49.537,46.2341,45.976,48.09,0.9884980460204973,False,False,1.0115801973002612,False,False,504410
32,16,shared,8192,independent,12.661,12.6031,13.3578,14.9988,14.8328,15.0064,13.2014,12.9795,13.2548,0.8441341974024589,False,True,0.9590649476570666,False,False,504104
32,17,random,1,dependent,26.7766,26.46,28.0361,38.5278,37.9601,40.7963,26.4365,26.282,27.1759,0.6949942638821838,False,True,1.0128647892118852,False,False,506819
32,17,random,1,independent,7.24666,7.11887,7.58998,17.6156,17.3499,17.966,7.40369,7.17101,7.73177,0.4113774154726492,False,True,0.9787903059150235,False,False,507840
32,17,random,8192,dependent,46.793,46.3002,46.9983,56.7684,54.5616,57.6566,46.828,46.0262,47.1808,0.8242790002888931,False,True,0.9992525839241478,False,False,540205
32,17,random,8192,independent,12.7627,12.5999,13.8454,17.8445,17.4262,18.3487,12.7068,12.593,12.8988,0.715217574042422,False,True,1.0043992193156421,False,False,542088
32,17,shared,1,dependent,26.6393,26.3532,28.4157,39.3671,38.0255,41.7074,26.4803,26.3456,28.7107,0.6766894183213902,False,True,1.0060044636956529,False,False,506819
32,17,shared,1,independent,7.18944,7.16844,7.2619,17.3689,17.2411,17.7867,7.35092,7.27654,7.46219,0.41392604022131513,False,True,0.9780326816235246,False,True,507840
32,17,shared,8192,dependent,46.6639,46.5755,46.7714,55.6221,54.1763,62.8096,46.9017,45.1914,48.2998,0.8389453113061175,False,True,0.9949298213071168,False,False,540205
32,17,shared,8192,independent,12.9019,12.6394,13.7634,18.0747,17.1242,18.3283,13.1524,12.1466,13.5034,0.7138099110911937,False,True,0.9809540464097807,False,False,542088
32,18,random,1,dependent,26.6609,26.584,27.139,38.2214,38.1749,39.004,27.1117,26.4632,28.2383,0.6975385517014029,False,True,0.9833724923188145,False,False,540638
32,18,random,1,independent,7.13794,7.12077,7.26001,17.0854,16.9868,17.1153,7.26447,7.24283,7.33948,0.4177800929448535,False,True,0.9825823494349898,False,False,542560
32,18,random,8192,dependent,48.8415,47.3925,49.8346,58.0641,57.141,58.9282,47.2024,45.7897,48.2051,0.841165195017231,False,True,1.0347249292408862,False,False,578320
