phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,hash,8192,16,hit,dependent,packed,3,5916.708,5747.945,1.029360580172566,5853.8,6058.064,5626.14,5769.999,faster,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
alternatives,typed-bit,hash,8192,16,hit,independent,base,3,5872.111,5872.111,1.0,5834.025,6030.111,5834.025,6030.111,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,hit,independent,direct64,3,5872.111,5668.681,1.0358866551143027,5834.025,6030.111,5641.846,5724.203,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
alternatives,typed-bit,hash,8192,16,hit,independent,packed,3,5872.111,5787.089,1.0146916696805597,5834.025,6030.111,5732.747,5854.675,overlap,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
alternatives,typed-bit,hash,8192,16,miss,dependent,base,3,6201.538,6201.538,1.0,6187.988,6331.095,6187.988,6331.095,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,miss,dependent,direct64,3,6201.538,5970.52,1.0386931121577347,6187.988,6331.095,5858.154,6117.879,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
alternatives,typed-bit,hash,8192,16,miss,dependent,packed,3,6201.538,6055.257,1.0241576864532753,6187.988,6331.095,6032.146,6063.456,faster,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
alternatives,typed-bit,hash,8192,16,miss,independent,base,3,6313.945,6313.945,1.0,6097.107,6477.499,6097.107,6477.499,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,miss,independent,direct64,3,6313.945,5998.352,1.0526132844487952,6097.107,6477.499,5897.42,6039.53,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
alternatives,typed-bit,hash,8192,16,miss,independent,packed,3,6313.945,6005.778,1.051311753448096,6097.107,6477.499,5905.416,6036.703,faster,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
alternatives,typed-bit,hash,8192,16,mixed,dependent,base,3,5985.271,5985.271,1.0,5953.328,6032.125,5953.328,6032.125,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,mixed,dependent,direct64,3,5985.271,5702.921,1.0495097161612443,5953.328,6032.125,5684.591,5727.315,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
alternatives,typed-bit,hash,8192,16,mixed,dependent,packed,3,5985.271,5808.329,1.0304634947503835,5953.328,6032.125,5806.803,5840.82,faster,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
