variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,fragments,4096,0,0,2,301708.000,73.659,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,fragments,4096,0,0,0,316709.000,77.322,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,fragments,4096,0,0,1,312167.000,76.213,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_fixed,fragments,4096,0,0,2,309292.000,75.511,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,fragments,4096,0,0,0,422083.000,103.048,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,fragments,4096,0,0,1,417208.000,101.857,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,bit_variable,fragments,4096,0,0,2,417375.000,101.898,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,fragments,4096,0,0,0,243500.000,59.448,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,fragments,4096,0,0,1,225667.000,55.094,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,fragments,4096,0,0,2,237000.000,57.861,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,fragments,4096,0,0,0,316584.000,77.291,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,fragments,4096,0,0,1,321916.000,78.593,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,fragments,4096,0,0,2,308041.000,75.205,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,fragments,4096,0,0,0,360792.000,88.084,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,fragments,4096,0,0,1,357208.000,87.209,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,fragments,4096,0,0,2,358459.000,87.514,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,fragments,4096,0,0,0,487125.000,118.927,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,fragments,4096,0,0,1,483792.000,118.113,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,fragments,4096,0,0,2,486625.000,118.805,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,fragments,4096,0,0,0,231833.000,56.600,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,fragments,4096,0,0,1,227458.000,55.532,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,fragments,4096,0,0,2,231916.000,56.620,45312,7820603925231540191,54608,32768,61778,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,fragments,4096,0,0,0,308125.000,75.226,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,fragments,4096,0,0,1,309584.000,75.582,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,fragments,4096,0,0,2,298916.000,72.978,82168,16838699902396890206,54608,32768,110919,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,fragments,4096,0,0,0,379708.000,92.702,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,fragments,4096,0,0,1,377958.000,92.275,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,fragments,4096,0,0,2,376292.000,91.868,10308,4373761350378516308,6826,4096,14234,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,fragments,4096,0,0,0,520708.000,127.126,16029,10631779632291143193,6826,4096,21862,0,0,0,0
