variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,64,1,3608542.000,220.248,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,64,2,3637125.000,221.992,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,64,0,1397042.000,85.269,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,64,1,1393625.000,85.060,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,64,2,1560917.000,95.271,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,64,0,1854708.000,113.202,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,64,1,1900667.000,116.008,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,64,2,1909208.000,116.529,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,64,0,2780917.000,169.734,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,64,1,3030125.000,184.944,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,64,2,2755959.000,168.210,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_variable,16384,64,0,3488709.000,212.934,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_variable,16384,64,1,3470291.000,211.810,83922,3519228460996590230
