variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,1,2283667.000,139.384,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,2,1674209.000,102.186,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,0,2239875.000,136.711,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,1,2189416.000,133.631,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,2,2424417.000,147.975,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,0,3308708.000,201.948,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,1,3783834.000,230.947,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,2,3321625.000,202.736,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,0,4059709.000,247.785,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,1,4498417.000,274.562,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,2,4256167.000,259.776,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,0,1751916.000,106.928,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,1,1816291.000,110.858,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_fixed,16384,0,2,1846917.000,112.727,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,0,2149792.000,131.213,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,1,2197292.000,134.112,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,byte_variable,16384,0,2,2309458.000,140.958,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,0,3161708.000,192.975,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,1,3098375.000,189.110,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_fixed,16384,0,2,3476666.000,212.199,60153,8519433193016921614
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,0,3815083.000,232.854,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,1,4039250.000,246.536,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,2,4177125.000,254.951,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,0,1890875.000,115.410,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,1,1843708.000,112.531,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,2,1768375.000,107.933,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,0,2193500.000,133.881,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,1,2117583.000,129.247,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_variable,16384,64,2,2150708.000,131.269,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,0,3536666.000,215.861,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,1,3513667.000,214.457,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_fixed,16384,64,2,3424667.000,209.025,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,0,4121667.000,251.567,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,1,4144291.000,252.947,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,bit_variable,16384,64,2,4024500.000,245.636,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,0,1856541.000,113.314,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,1,1938375.000,118.309,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,2,1747250.000,106.644,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,0,2214125.000,135.139,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,1,2182709.000,133.222,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,2,2124541.000,129.672,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,0,3200834.000,195.363,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,1,3120541.000,190.463,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,2,3098292.000,189.105,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,0,6138917.000,374.690,83922,3519228460996590230
