variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,1,sample,618292.000,50.317,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,1,pipeline,1055917.000,85.931,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,2,sample,647250.000,52.673,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,2,pipeline,925666.000,75.331,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,0,sample,505208.000,27.220,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,0,pipeline,785541.000,42.324,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,1,sample,480250.000,25.876,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,1,pipeline,757959.000,40.838,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,2,sample,474500.000,25.566,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,duplicates,4096,0,2,pipeline,726167.000,39.125,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,0,sample,865583.000,46.637,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,0,pipeline,1249417.000,67.318,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,1,sample,837875.000,45.144,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,1,pipeline,1264625.000,68.137,18560,4188,2638605148812090001
