variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,0,sample,306792.000,24.967,12288,12287,1831843142036873085
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,0,pipeline,477375.000,38.849,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,1,sample,308708.000,25.123,12288,12287,1831843142036873085
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,1,pipeline,482667.000,39.280,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,2,sample,307209.000,25.001,12288,12287,1831843142036873085
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,interleaved,4096,0,2,pipeline,482791.000,39.290,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,0,sample,628750.000,51.168,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,0,pipeline,926500.000,75.399,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,1,sample,609125.000,49.571,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,1,pipeline,899334.000,73.188,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,2,sample,686791.000,55.891,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,interleaved,4096,0,2,pipeline,891875.000,72.581,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,0,sample,489000.000,26.347,18560,18557,8476562761733985929
