variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,0,1769833.000,108.022,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,1,1746041.000,106.570,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_fixed,16384,64,2,1830500.000,111.725,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,0,2171416.000,132.533,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,1,2172166.000,132.578,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,byte_variable,16384,64,2,2268041.000,138.430,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,0,3088958.000,188.535,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,1,3273875.000,199.821,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_fixed,16384,64,2,3198000.000,195.190,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,0,3807000.000,232.361,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,1,3775208.000,230.420,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,2,3777542.000,230.563,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_fixed,16384,64,0,1443625.000,88.112,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_fixed,16384,64,1,1388291.000,84.735,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_fixed,16384,64,2,1430291.000,87.298,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_variable,16384,64,0,1846750.000,112.717,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_variable,16384,64,1,1783708.000,108.869,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,byte_variable,16384,64,2,1849875.000,112.907,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_fixed,16384,64,0,2799500.000,170.868,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_fixed,16384,64,1,2613958.000,159.543,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_fixed,16384,64,2,2734625.000,166.908,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_variable,16384,64,0,3460667.000,211.222,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_variable,16384,64,1,3400417.000,207.545,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,0,bit_variable,16384,64,2,3672292.000,224.139,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_fixed,16384,64,0,1429750.000,87.265,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_fixed,16384,64,1,1375708.000,83.967,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_fixed,16384,64,2,1427416.000,87.123,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_variable,16384,64,0,1848958.000,112.851,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_variable,16384,64,1,1805958.000,110.227,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,byte_variable,16384,64,2,1872042.000,114.260,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_fixed,16384,64,0,2732000.000,166.748,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_fixed,16384,64,1,2490167.000,151.988,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_fixed,16384,64,2,2658583.000,162.267,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_variable,16384,64,0,3448250.000,210.464,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_variable,16384,64,1,3337375.000,203.697,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,1,bit_variable,16384,64,2,3320416.000,202.662,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,0,1790458.000,109.281,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,1,1730041.000,105.593,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,2,1807583.000,110.326,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,0,2392000.000,145.996,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,1,2324000.000,141.846,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,2,2276292.000,138.934,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,0,3047709.000,186.017,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,1,3300958.000,201.474,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,2,3178250.000,193.985,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,0,3703166.000,226.023,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,1,3779666.000,230.693,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,2,3860208.000,235.608,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,0,1771125.000,108.101,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,1,1809084.000,110.418,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,64,2,1720500.000,105.011,181451,9251279952100018761
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,0,2256459.000,137.723,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,1,2131166.000,130.076,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,64,2,2201792.000,134.387,328881,10497002078573155402
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,0,3268500.000,199.493,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,1,3109292.000,189.776,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_fixed,16384,64,2,3240792.000,197.802,61036,15332273967921022392
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,0,3864042.000,235.842,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,1,3845250.000,234.695,83922,3519228460996590230
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,bit_variable,16384,64,2,3851375.000,235.069,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_fixed,16384,64,0,1399667.000,85.429,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_fixed,16384,64,1,1468083.000,89.605,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_fixed,16384,64,2,1415917.000,86.421,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_variable,16384,64,0,1852458.000,113.065,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_variable,16384,64,1,1961875.000,119.743,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,byte_variable,16384,64,2,1859875.000,113.518,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_fixed,16384,64,0,2526375.000,154.198,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_fixed,16384,64,1,2737042.000,167.056,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_fixed,16384,64,2,2590958.000,158.140,61036,15332273967921022392
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_variable,16384,64,0,3464000.000,211.426,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_variable,16384,64,1,3547292.000,216.510,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,2,bit_variable,16384,64,2,3337334.000,203.695,83922,3519228460996590230
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,3,byte_fixed,16384,64,0,1387542.000,84.689,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,3,byte_fixed,16384,64,1,1512167.000,92.295,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,3,byte_fixed,16384,64,2,1437209.000,87.720,181451,9251279952100018761
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,3,byte_variable,16384,64,0,1847333.000,112.752,328881,10497002078573155402
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,3,byte_variable,16384,64,1,1792625.000,109.413,328881,10497002078573155402
