variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_variable,ids,4096,64,0,2,561750.000,137.146,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_fixed,ids,4096,64,0,0,222292.000,54.271,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_fixed,ids,4096,64,0,1,219792.000,53.660,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_fixed,ids,4096,64,0,2,219875.000,53.680,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_variable,ids,4096,64,0,0,289584.000,70.699,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_variable,ids,4096,64,0,1,284458.000,69.448,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,byte_variable,ids,4096,64,0,2,304458.000,74.331,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_fixed,ids,4096,64,0,0,391625.000,95.612,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_fixed,ids,4096,64,0,1,375167.000,91.594,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_fixed,ids,4096,64,0,2,414041.000,101.084,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_variable,ids,4096,64,0,0,519500.000,126.831,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_variable,ids,4096,64,0,1,505459.000,123.403,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,0,bit_variable,ids,4096,64,0,2,513625.000,125.397,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_fixed,ids,4096,64,0,0,224209.000,54.739,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_fixed,ids,4096,64,0,1,227041.000,55.430,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_fixed,ids,4096,64,0,2,226000.000,55.176,45142,7186113978382485765,45064,33456,60243,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_variable,ids,4096,64,0,0,296625.000,72.418,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_variable,ids,4096,64,0,1,293084.000,71.554,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,byte_variable,ids,4096,64,0,2,292875.000,71.503,81998,11222693067653931729,45064,33456,109384,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_fixed,ids,4096,64,0,0,395917.000,96.659,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_fixed,ids,4096,64,0,1,394667.000,96.354,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_fixed,ids,4096,64,0,2,387584.000,94.625,15133,18072393155367633155,31160,21042,20729,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_variable,ids,4096,64,0,0,556250.000,135.803,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_variable,ids,4096,64,0,1,536709.000,131.032,20854,100194403657037907,31160,21042,28357,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,1,bit_variable,ids,4096,64,0,2,593000.000,144.775,20854,100194403657037907,31160,21042,28357,0,0,0,0
