variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,2,pipeline,1252791.000,101.952,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,0,sample,654208.000,35.248,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,0,pipeline,1060375.000,57.132,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,1,sample,651792.000,35.118,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,1,pipeline,1051875.000,56.674,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,2,sample,654708.000,35.275,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,duplicates,4096,0,2,pipeline,1057125.000,56.957,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,0,sample,1156583.000,62.316,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,0,pipeline,1746291.000,94.089,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,1,sample,1127958.000,60.774,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,1,pipeline,1716208.000,92.468,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,2,sample,1119375.000,60.311,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,duplicates,4096,0,2,pipeline,1733625.000,93.407,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,0,sample,442250.000,35.990,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,0,pipeline,761500.000,61.971,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,1,sample,438584.000,35.692,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,1,pipeline,766875.000,62.408,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,2,sample,485166.000,39.483,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,byte,interleaved,4096,0,2,pipeline,866708.000,70.533,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,0,sample,877542.000,71.415,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,0,pipeline,1337958.000,108.883,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,1,sample,819125.000,66.661,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,1,pipeline,1244042.000,101.240,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,2,sample,818500.000,66.610,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,3,bit,interleaved,4096,0,2,pipeline,1236125.000,100.596,12288,3291,10764992291889574130
