case,mode,distribution,older,newer,cancelled,trial,input_a_bytes,input_b_bytes,output_bytes,output_records,value_bytes,complete_ms,merge_ms,output_ms,sequence,process,revision
11,raw-byte,hash-like,131072,131072,0,0,35952880,35953144,71855496,262144,67107712,42.345625,24.674875,17.655291,217,2,candidate
11,raw-byte,hash-like,131072,131072,0,1,35952880,35953144,71855496,262144,67107712,41.986375,25.094959,16.883333,217,2,candidate
11,raw-byte,hash-like,131072,131072,0,2,35952880,35953144,71855496,262144,67107712,42.466542,25.183083,17.2765,217,2,candidate
11,typed-bit,hash-like,131072,131072,0,-1,36094336,36094632,72156216,262144,67107712,105.022959,88.6165,16.397458,218,2,candidate
11,typed-bit,hash-like,131072,131072,0,0,36094336,36094632,72156216,262144,67107712,106.462541,88.23325,18.199459,218,2,candidate
11,typed-bit,hash-like,131072,131072,0,1,36094336,36094632,72156216,262144,67107712,105.089292,87.654,17.412958,218,2,candidate
11,typed-bit,hash-like,131072,131072,0,2,36094336,36094632,72156216,262144,67107712,104.738083,87.568917,17.160541,218,2,candidate
11,typed-bit,hash-like,131072,131072,0,-1,36094336,36094632,72156216,262144,67107712,104.534958,88.068125,16.457667,219,2,baseline
11,typed-bit,hash-like,131072,131072,0,0,36094336,36094632,72156216,262144,67107712,105.946,88.129666,17.794541,219,2,baseline
11,typed-bit,hash-like,131072,131072,0,1,36094336,36094632,72156216,262144,67107712,115.008,88.504042,26.497709,219,2,baseline
11,typed-bit,hash-like,131072,131072,0,2,36094336,36094632,72156216,262144,67107712,103.625292,86.634334,16.982833,219,2,baseline
11,typed-byte,hash-like,131072,131072,0,-1,36547264,36547504,73044048,262144,67107712,49.2985,33.244,16.047333,220,2,baseline
11,typed-byte,hash-like,131072,131072,0,0,36547264,36547504,73044048,262144,67107712,43.182875,25.1155,18.050584,220,2,baseline
11,typed-byte,hash-like,131072,131072,0,1,36547264,36547504,73044048,262144,67107712,44.693042,25.882042,18.801375,220,2,baseline
11,typed-byte,hash-like,131072,131072,0,2,36547264,36547504,73044048,262144,67107712,43.6595,25.917208,17.734416,220,2,baseline
11,typed-byte,hash-like,131072,131072,0,-1,36084216,36084480,72118160,262144,67107712,48.086542,31.681792,16.399,221,2,candidate
11,typed-byte,hash-like,131072,131072,0,0,36084216,36084480,72118160,262144,67107712,41.376916,24.292625,17.05775,221,2,candidate
11,typed-byte,hash-like,131072,131072,0,1,36084216,36084480,72118160,262144,67107712,41.485208,24.321708,17.156292,221,2,candidate
11,typed-byte,hash-like,131072,131072,0,2,36084216,36084480,72118160,262144,67107712,42.517375,24.353041,18.156917,221,2,candidate
11,raw-bit,hash-like,131072,131072,0,-1,36175152,36175440,72318160,262144,67107712,75.113292,58.401708,16.7035,222,2,candidate
11,raw-bit,hash-like,131072,131072,0,0,36175152,36175440,72318160,262144,67107712,68.483875,50.941208,17.520417,222,2,candidate
11,raw-bit,hash-like,131072,131072,0,1,36175152,36175440,72318160,262144,67107712,67.650459,50.891375,16.751875,222,2,candidate
11,raw-bit,hash-like,131072,131072,0,2,36175152,36175440,72318160,262144,67107712,67.982417,51.052875,16.922792,222,2,candidate
11,raw-bit,hash-like,131072,131072,0,-1,36175152,36175440,72318160,262144,67107712,73.899667,57.678208,16.212459,223,2,baseline
11,raw-bit,hash-like,131072,131072,0,0,36175152,36175440,72318160,262144,67107712,68.506875,50.993833,17.490333,223,2,baseline
11,raw-bit,hash-like,131072,131072,0,1,36175152,36175440,72318160,262144,67107712,68.143584,50.793708,17.343209,223,2,baseline
11,raw-bit,hash-like,131072,131072,0,2,36175152,36175440,72318160,262144,67107712,67.560667,50.880083,16.673792,223,2,baseline
0,typed-bit,structured,4096,4096,0,-1,77928,77928,152888,8192,131072,1.993084,1.635042,0.354375,224,2,baseline
0,typed-bit,structured,4096,4096,0,0,77928,77928,152888,8192,131072,2.071666,1.731042,0.331375,224,2,baseline
0,typed-bit,structured,4096,4096,0,1,77928,77928,152888,8192,131072,2.051875,1.700208,0.349833,224,2,baseline
0,typed-bit,structured,4096,4096,0,2,77928,77928,152888,8192,131072,2.027958,1.745125,0.2805,224,2,baseline
0,typed-bit,structured,4096,4096,0,-1,77928,77928,152888,8192,131072,2.085792,1.683208,0.400042,225,2,candidate
0,typed-bit,structured,4096,4096,0,0,77928,77928,152888,8192,131072,2.1115,1.78975,0.315375,225,2,candidate
0,typed-bit,structured,4096,4096,0,1,77928,77928,152888,8192,131072,2.011041,1.7375,0.271875,225,2,candidate
0,typed-bit,structured,4096,4096,0,2,77928,77928,152888,8192,131072,1.956584,1.70075,0.253917,225,2,candidate
0,typed-byte,structured,4096,4096,0,-1,87160,87160,173544,8192,131072,0.751084,0.425708,0.324042,226,2,candidate
0,typed-byte,structured,4096,4096,0,0,87160,87160,173544,8192,131072,0.620334,0.400292,0.217166,226,2,candidate
0,typed-byte,structured,4096,4096,0,1,87160,87160,173544,8192,131072,0.6085,0.38575,0.221958,226,2,candidate
0,typed-byte,structured,4096,4096,0,2,87160,87160,173544,8192,131072,0.7475,0.41025,0.334583,226,2,candidate
0,typed-byte,structured,4096,4096,0,-1,99984,99856,198656,8192,131072,0.783709,0.456583,0.324375,227,2,baseline
0,typed-byte,structured,4096,4096,0,0,99984,99856,198656,8192,131072,0.730958,0.477959,0.249916,227,2,baseline
0,typed-byte,structured,4096,4096,0,1,99984,99856,198656,8192,131072,0.683541,0.4675,0.2145,227,2,baseline
0,typed-byte,structured,4096,4096,0,2,99984,99856,198656,8192,131072,0.770625,0.47525,0.292292,227,2,baseline
0,raw-bit,structured,4096,4096,0,-1,72688,72688,142528,8192,131072,1.037209,0.724416,0.310875,228,2,baseline
0,raw-bit,structured,4096,4096,0,0,72688,72688,142528,8192,131072,1.075417,0.776959,0.293583,228,2,baseline
0,raw-bit,structured,4096,4096,0,1,72688,72688,142528,8192,131072,0.972125,0.725459,0.245458,228,2,baseline
0,raw-bit,structured,4096,4096,0,2,72688,72688,142528,8192,131072,0.999166,0.757875,0.239583,228,2,baseline
0,raw-bit,structured,4096,4096,0,-1,72688,72688,142528,8192,131072,1.064708,0.740834,0.317791,229,2,candidate
0,raw-bit,structured,4096,4096,0,0,72688,72688,142528,8192,131072,0.941834,0.706125,0.230834,229,2,candidate
0,raw-bit,structured,4096,4096,0,1,72688,72688,142528,8192,131072,1.026834,0.768417,0.256542,229,2,candidate
0,raw-bit,structured,4096,4096,0,2,72688,72688,142528,8192,131072,0.972292,0.749417,0.221541,229,2,candidate
0,raw-byte,structured,4096,4096,0,-1,78872,78872,156960,8192,131072,0.642708,0.354666,0.282125,230,2,candidate
0,raw-byte,structured,4096,4096,0,0,78872,78872,156960,8192,131072,0.606625,0.351916,0.249875,230,2,candidate
0,raw-byte,structured,4096,4096,0,1,78872,78872,156960,8192,131072,0.687417,0.402708,0.283292,230,2,candidate
0,raw-byte,structured,4096,4096,0,2,78872,78872,156960,8192,131072,0.606209,0.364541,0.24,230,2,candidate
0,raw-byte,structured,4096,4096,0,-1,78872,78872,156960,8192,131072,0.715959,0.398709,0.314708,231,2,baseline
0,raw-byte,structured,4096,4096,0,0,78872,78872,156960,8192,131072,0.711167,0.408125,0.297375,231,2,baseline
0,raw-byte,structured,4096,4096,0,1,78872,78872,156960,8192,131072,0.729708,0.474625,0.253875,231,2,baseline
0,raw-byte,structured,4096,4096,0,2,78872,78872,156960,8192,131072,0.627208,0.4175,0.20675,231,2,baseline
1,typed-byte,structured,65536,65536,0,-1,1595704,1593656,3174520,131072,2097152,8.588666,7.643375,0.941958,232,2,baseline
1,typed-byte,structured,65536,65536,0,0,1595704,1593656,3174520,131072,2097152,8.422708,7.469459,0.945584,232,2,baseline
1,typed-byte,structured,65536,65536,0,1,1595704,1593656,3174520,131072,2097152,8.471292,7.620875,0.8485,232,2,baseline
1,typed-byte,structured,65536,65536,0,2,1595704,1593656,3174520,131072,2097152,8.5015,7.719917,0.779875,232,2,baseline
1,typed-byte,structured,65536,65536,0,-1,1390696,1390696,2772816,131072,2097152,7.277958,6.227791,1.047584,233,2,candidate
1,typed-byte,structured,65536,65536,0,0,1390696,1390696,2772816,131072,2097152,7.360583,6.548125,0.806791,233,2,candidate
1,typed-byte,structured,65536,65536,0,1,1390696,1390696,2772816,131072,2097152,7.396416,6.36,1.0335,233,2,candidate
1,typed-byte,structured,65536,65536,0,2,1390696,1390696,2772816,131072,2097152,7.074375,6.327917,0.744791,233,2,candidate
1,raw-bit,structured,65536,65536,0,-1,1159072,1159072,2276680,131072,2097152,12.151208,11.369583,0.776792,234,2,candidate
1,raw-bit,structured,65536,65536,0,0,1159072,1159072,2276680,131072,2097152,12.593708,11.769625,0.815584,234,2,candidate
1,raw-bit,structured,65536,65536,0,1,1159072,1159072,2276680,131072,2097152,12.388916,11.619083,0.767583,234,2,candidate
1,raw-bit,structured,65536,65536,0,2,1159072,1159072,2276680,131072,2097152,12.273083,11.504958,0.764167,234,2,candidate
1,raw-bit,structured,65536,65536,0,-1,1159072,1159072,2276680,131072,2097152,12.443041,11.629083,0.809958,235,2,baseline
1,raw-bit,structured,65536,65536,0,0,1159072,1159072,2276680,131072,2097152,12.245625,11.46675,0.767667,235,2,baseline
1,raw-bit,structured,65536,65536,0,1,1159072,1159072,2276680,131072,2097152,12.099791,11.455792,0.640583,235,2,baseline
1,raw-bit,structured,65536,65536,0,2,1159072,1159072,2276680,131072,2097152,12.09525,11.251459,0.83725,235,2,baseline
1,raw-byte,structured,65536,65536,0,-1,1258112,1258112,2507608,131072,2097152,7.408458,6.455125,0.948875,236,2,baseline
1,raw-byte,structured,65536,65536,0,0,1258112,1258112,2507608,131072,2097152,7.345584,6.523542,0.812209,236,2,baseline
1,raw-byte,structured,65536,65536,0,1,1258112,1258112,2507608,131072,2097152,7.4255,6.651083,0.772583,236,2,baseline
1,raw-byte,structured,65536,65536,0,2,1258112,1258112,2507608,131072,2097152,7.29875,6.422916,0.872542,236,2,baseline
1,raw-byte,structured,65536,65536,0,-1,1258112,1258112,2507608,131072,2097152,6.57325,5.686958,0.876541,237,2,candidate
1,raw-byte,structured,65536,65536,0,0,1258112,1258112,2507608,131072,2097152,6.819792,6.106208,0.707958,237,2,candidate
1,raw-byte,structured,65536,65536,0,1,1258112,1258112,2507608,131072,2097152,6.600584,5.954583,0.644584,237,2,candidate
1,raw-byte,structured,65536,65536,0,2,1258112,1258112,2507608,131072,2097152,6.168209,5.587792,0.579042,237,2,candidate
1,typed-bit,structured,65536,65536,0,-1,1241632,1241632,2441152,131072,2097152,30.135208,29.052167,1.07875,238,2,candidate
1,typed-bit,structured,65536,65536,0,0,1241632,1241632,2441152,131072,2097152,30.421167,29.007084,1.396125,238,2,candidate
1,typed-bit,structured,65536,65536,0,1,1241632,1241632,2441152,131072,2097152,29.7545,29.061125,0.689916,238,2,candidate
1,typed-bit,structured,65536,65536,0,2,1241632,1241632,2441152,131072,2097152,29.844166,29.041167,0.799791,238,2,candidate
1,typed-bit,structured,65536,65536,0,-1,1241632,1241632,2441152,131072,2097152,30.66675,29.144958,1.517167,239,2,baseline
1,typed-bit,structured,65536,65536,0,0,1241632,1241632,2441152,131072,2097152,30.254917,29.173209,1.075375,239,2,baseline
1,typed-bit,structured,65536,65536,0,1,1241632,1241632,2441152,131072,2097152,29.925834,29.117458,0.804958,239,2,baseline
1,typed-bit,structured,65536,65536,0,2,1241632,1241632,2441152,131072,2097152,30.282,29.448459,0.826,239,2,baseline
2,raw-bit,structured,262144,262144,0,-1,4635496,4635496,9105952,524288,8388608,50.056291,47.944583,2.107834,240,2,baseline
2,raw-bit,structured,262144,262144,0,0,4635496,4635496,9105952,524288,8388608,49.114417,46.761333,2.345667,240,2,baseline
2,raw-bit,structured,262144,262144,0,1,4635496,4635496,9105952,524288,8388608,48.955291,46.569167,2.382875,240,2,baseline
2,raw-bit,structured,262144,262144,0,2,4635496,4635496,9105952,524288,8388608,49.083625,46.832292,2.24825,240,2,baseline
2,raw-bit,structured,262144,262144,0,-1,4635496,4635496,9105952,524288,8388608,50.887875,48.72575,2.157542,241,2,candidate
2,raw-bit,structured,262144,262144,0,0,4635496,4635496,9105952,524288,8388608,47.4905,45.304333,2.177167,241,2,candidate
2,raw-bit,structured,262144,262144,0,1,4635496,4635496,9105952,524288,8388608,48.905167,46.754666,2.146375,241,2,candidate
2,raw-bit,structured,262144,262144,0,2,4635496,4635496,9105952,524288,8388608,49.069875,46.814375,2.250625,241,2,candidate
2,raw-byte,structured,262144,262144,0,-1,5031680,5031680,10029680,524288,8388608,27.715167,25.26225,2.448959,242,2,candidate
2,raw-byte,structured,262144,262144,0,0,5031680,5031680,10029680,524288,8388608,26.229292,23.913291,2.302875,242,2,candidate
2,raw-byte,structured,262144,262144,0,1,5031680,5031680,10029680,524288,8388608,25.948083,23.42075,2.520541,242,2,candidate
2,raw-byte,structured,262144,262144,0,2,5031680,5031680,10029680,524288,8388608,26.070125,23.499958,2.565708,242,2,candidate
2,raw-byte,structured,262144,262144,0,-1,5031680,5031680,10029680,524288,8388608,31.814958,29.587,2.223334,243,2,baseline
2,raw-byte,structured,262144,262144,0,0,5031680,5031680,10029680,524288,8388608,30.303916,27.912834,2.379375,243,2,baseline
2,raw-byte,structured,262144,262144,0,1,5031680,5031680,10029680,524288,8388608,29.304042,27.055667,2.24525,243,2,baseline
2,raw-byte,structured,262144,262144,0,2,5031680,5031680,10029680,524288,8388608,29.578709,26.994583,2.580167,243,2,baseline
2,typed-bit,structured,262144,262144,0,-1,4965464,4965464,9763608,524288,8388608,121.705667,119.337834,2.360916,244,2,baseline
2,typed-bit,structured,262144,262144,0,0,4965464,4965464,9763608,524288,8388608,121.421,119.099583,2.307875,244,2,baseline
2,typed-bit,structured,262144,262144,0,1,4965464,4965464,9763608,524288,8388608,119.826208,117.67725,2.143125,244,2,baseline
2,typed-bit,structured,262144,262144,0,2,4965464,4965464,9763608,524288,8388608,121.5495,119.141958,2.402709,244,2,baseline
2,typed-bit,structured,262144,262144,0,-1,4965464,4965464,9763608,524288,8388608,121.612083,119.181917,2.422958,245,2,candidate
2,typed-bit,structured,262144,262144,0,0,4965464,4965464,9763608,524288,8388608,122.255541,120.013959,2.226375,245,2,candidate
2,typed-bit,structured,262144,262144,0,1,4965464,4965464,9763608,524288,8388608,122.1445,119.895209,2.240125,245,2,candidate
2,typed-bit,structured,262144,262144,0,2,4965464,4965464,9763608,524288,8388608,120.87025,118.734417,2.131125,245,2,candidate
2,typed-byte,structured,262144,262144,0,-1,5562024,5562024,11090488,524288,8388608,28.4515,26.091667,2.354209,246,2,candidate
2,typed-byte,structured,262144,262144,0,0,5562024,5562024,11090488,524288,8388608,27.169583,24.903167,2.257458,246,2,candidate
2,typed-byte,structured,262144,262144,0,1,5562024,5562024,11090488,524288,8388608,27.925541,25.136209,2.785,246,2,candidate
2,typed-byte,structured,262144,262144,0,2,5562024,5562024,11090488,524288,8388608,28.290709,25.901709,2.385292,246,2,candidate
2,typed-byte,structured,262144,262144,0,-1,6382016,6373816,12697296,524288,8388608,35.856916,32.76425,3.087375,247,2,baseline
2,typed-byte,structured,262144,262144,0,0,6382016,6373816,12697296,524288,8388608,33.521166,30.524583,2.988375,247,2,baseline
2,typed-byte,structured,262144,262144,0,1,6382016,6373816,12697296,524288,8388608,33.356042,30.16825,3.183584,247,2,baseline
2,typed-byte,structured,262144,262144,0,2,6382016,6373816,12697296,524288,8388608,33.412083,30.609833,2.79875,247,2,baseline
3,raw-byte,structured,4096,4096,0,-1,1068896,1069264,2137376,8192,2096697,1.252125,0.652708,0.596875,248,2,baseline
3,raw-byte,structured,4096,4096,0,0,1068896,1069264,2137376,8192,2096697,1.204833,0.63975,0.560417,248,2,baseline
3,raw-byte,structured,4096,4096,0,1,1068896,1069264,2137376,8192,2096697,1.200416,0.631375,0.566042,248,2,baseline
3,raw-byte,structured,4096,4096,0,2,1068896,1069264,2137376,8192,2096697,1.165083,0.626,0.53675,248,2,baseline
3,raw-byte,structured,4096,4096,0,-1,1068896,1069264,2137376,8192,2096697,1.178333,0.60625,0.569625,249,2,candidate
3,raw-byte,structured,4096,4096,0,0,1068896,1069264,2137376,8192,2096697,1.09725,0.55725,0.535334,249,2,candidate
3,raw-byte,structured,4096,4096,0,1,1068896,1069264,2137376,8192,2096697,1.21675,0.677042,0.537958,249,2,candidate
3,raw-byte,structured,4096,4096,0,2,1068896,1069264,2137376,8192,2096697,1.1085,0.596875,0.509208,249,2,candidate
3,typed-bit,structured,4096,4096,0,-1,1063912,1064280,2125240,8192,2096697,3.15975,2.431667,0.725583,250,2,candidate
3,typed-bit,structured,4096,4096,0,0,1063912,1064280,2125240,8192,2096697,3.194042,2.503458,0.679375,250,2,candidate
3,typed-bit,structured,4096,4096,0,1,1063912,1064280,2125240,8192,2096697,3.083208,2.43075,0.648833,250,2,candidate
3,typed-bit,structured,4096,4096,0,2,1063912,1064280,2125240,8192,2096697,2.841917,2.309834,0.528416,250,2,candidate
3,typed-bit,structured,4096,4096,0,-1,1063912,1064280,2125240,8192,2096697,2.889042,2.328291,0.557292,251,2,baseline
3,typed-bit,structured,4096,4096,0,0,1063912,1064280,2125240,8192,2096697,3.280458,2.363334,0.911208,251,2,baseline
3,typed-bit,structured,4096,4096,0,1,1063912,1064280,2125240,8192,2096697,3.485792,2.866791,0.616375,251,2,baseline
3,typed-bit,structured,4096,4096,0,2,1063912,1064280,2125240,8192,2096697,3.012375,2.356625,0.651417,251,2,baseline
3,typed-byte,structured,4096,4096,0,-1,1087760,1088000,2174584,8192,2096697,1.212417,0.631917,0.574875,252,2,baseline
3,typed-byte,structured,4096,4096,0,0,1087760,1088000,2174584,8192,2096697,1.155959,0.63075,0.518125,252,2,baseline
3,typed-byte,structured,4096,4096,0,1,1087760,1088000,2174584,8192,2096697,1.153667,0.63875,0.511917,252,2,baseline
3,typed-byte,structured,4096,4096,0,2,1087760,1088000,2174584,8192,2096697,1.345209,0.695083,0.648458,252,2,baseline
3,typed-byte,structured,4096,4096,0,-1,1073000,1073368,2145584,8192,2096697,1.244708,0.691584,0.550375,253,2,candidate
3,typed-byte,structured,4096,4096,0,0,1073000,1073368,2145584,8192,2096697,1.0865,0.55775,0.519,253,2,candidate
3,typed-byte,structured,4096,4096,0,1,1073000,1073368,2145584,8192,2096697,1.254209,0.667458,0.584292,253,2,candidate
3,typed-byte,structured,4096,4096,0,2,1073000,1073368,2145584,8192,2096697,1.198917,0.571292,0.623583,253,2,candidate
3,raw-bit,structured,4096,4096,0,-1,1066328,1066688,2130192,8192,2096697,2.357584,1.575416,0.780375,254,2,candidate
3,raw-bit,structured,4096,4096,0,0,1066328,1066688,2130192,8192,2096697,1.912458,1.327417,0.580833,254,2,candidate
3,raw-bit,structured,4096,4096,0,1,1066328,1066688,2130192,8192,2096697,1.805166,1.30525,0.497417,254,2,candidate
3,raw-bit,structured,4096,4096,0,2,1066328,1066688,2130192,8192,2096697,1.854458,1.299625,0.551792,254,2,candidate
3,raw-bit,structured,4096,4096,0,-1,1066328,1066688,2130192,8192,2096697,2.060834,1.384625,0.674542,255,2,baseline
3,raw-bit,structured,4096,4096,0,0,1066328,1066688,2130192,8192,2096697,1.869208,1.339459,0.524416,255,2,baseline
3,raw-bit,structured,4096,4096,0,1,1066328,1066688,2130192,8192,2096697,1.813375,1.308416,0.503,255,2,baseline
3,raw-bit,structured,4096,4096,0,2,1066328,1066688,2130192,8192,2096697,1.8175,1.303667,0.511834,255,2,baseline
4,typed-bit,structured,65536,65536,0,-1,17023440,17024088,34005736,131072,33554202,46.747375,39.392208,7.348417,256,2,baseline
4,typed-bit,structured,65536,65536,0,0,17023440,17024088,34005736,131072,33554202,47.301167,38.411083,8.870209,256,2,baseline
4,typed-bit,structured,65536,65536,0,1,17023440,17024088,34005736,131072,33554202,47.124167,38.955791,8.153542,256,2,baseline
4,typed-bit,structured,65536,65536,0,2,17023440,17024088,34005736,131072,33554202,51.946125,42.543917,9.395458,256,2,baseline
4,typed-bit,structured,65536,65536,0,-1,17023440,17024088,34005736,131072,33554202,46.932709,39.522208,7.397667,257,2,candidate
4,typed-bit,structured,65536,65536,0,0,17023440,17024088,34005736,131072,33554202,46.18425,38.360916,7.805334,257,2,candidate
4,typed-bit,structured,65536,65536,0,1,17023440,17024088,34005736,131072,33554202,49.4475,40.515375,8.91475,257,2,candidate
4,typed-bit,structured,65536,65536,0,2,17023440,17024088,34005736,131072,33554202,51.731042,42.718042,9.007291,257,2,candidate
4,typed-byte,structured,65536,65536,0,-1,17170224,17170872,34332512,131072,33554202,21.052667,13.674584,7.37325,258,2,candidate
4,typed-byte,structured,65536,65536,0,0,17170224,17170872,34332512,131072,33554202,17.256,9.27325,7.972792,258,2,candidate
4,typed-byte,structured,65536,65536,0,1,17170224,17170872,34332512,131072,33554202,16.980083,9.308875,7.665666,258,2,candidate
4,typed-byte,structured,65536,65536,0,2,17170224,17170872,34332512,131072,33554202,17.115291,8.707542,8.401458,258,2,candidate
4,typed-byte,structured,65536,65536,0,-1,17406320,17404920,34796392,131072,33554202,21.683209,14.444208,7.234625,259,2,baseline
4,typed-byte,structured,65536,65536,0,0,17406320,17404920,34796392,131072,33554202,17.74725,10.256208,7.4825,259,2,baseline
4,typed-byte,structured,65536,65536,0,1,17406320,17404920,34796392,131072,33554202,21.004334,11.307083,9.693375,259,2,baseline
4,typed-byte,structured,65536,65536,0,2,17406320,17404920,34796392,131072,33554202,18.275834,10.897083,7.374958,259,2,baseline
4,raw-bit,structured,65536,65536,0,-1,17063384,17064032,34086264,131072,33554202,31.939333,24.895917,7.03825,260,2,baseline
4,raw-bit,structured,65536,65536,0,0,17063384,17064032,34086264,131072,33554202,28.922667,21.415,7.495792,260,2,baseline
4,raw-bit,structured,65536,65536,0,1,17063384,17064032,34086264,131072,33554202,28.515125,21.085375,7.425,260,2,baseline
4,raw-bit,structured,65536,65536,0,2,17063384,17064032,34086264,131072,33554202,30.838083,22.950417,7.882875,260,2,baseline
4,raw-bit,structured,65536,65536,0,-1,17063384,17064032,34086264,131072,33554202,33.6925,26.014667,7.67025,261,2,candidate
4,raw-bit,structured,65536,65536,0,0,17063384,17064032,34086264,131072,33554202,29.432042,21.604792,7.816916,261,2,candidate
4,raw-bit,structured,65536,65536,0,1,17063384,17064032,34086264,131072,33554202,30.419167,22.568583,7.845791,261,2,candidate
4,raw-bit,structured,65536,65536,0,2,17063384,17064032,34086264,131072,33554202,30.09675,22.166125,7.925667,261,2,candidate
4,raw-byte,structured,65536,65536,0,-1,17104552,17105200,34201176,131072,33554202,21.923459,13.866625,8.05125,262,2,candidate
4,raw-byte,structured,65536,65536,0,0,17104552,17105200,34201176,131072,33554202,16.517375,8.951625,7.557292,262,2,candidate
4,raw-byte,structured,65536,65536,0,1,17104552,17105200,34201176,131072,33554202,16.894666,9.623458,7.266625,262,2,candidate
4,raw-byte,structured,65536,65536,0,2,17104552,17105200,34201176,131072,33554202,17.267875,9.358708,7.904167,262,2,candidate
4,raw-byte,structured,65536,65536,0,-1,17104552,17105200,34201176,131072,33554202,21.308959,14.548208,6.75575,263,2,baseline
4,raw-byte,structured,65536,65536,0,0,17104552,17105200,34201176,131072,33554202,18.266667,10.545375,7.711209,263,2,baseline
4,raw-byte,structured,65536,65536,0,1,17104552,17105200,34201176,131072,33554202,18.335042,10.827959,7.501875,263,2,baseline
4,raw-byte,structured,65536,65536,0,2,17104552,17105200,34201176,131072,33554202,20.102125,11.112667,8.984792,263,2,baseline
5,typed-byte,structured,131072,131072,0,-1,34812528,34808688,69591824,262144,67107712,46.475875,28.497833,17.965333,264,2,baseline
5,typed-byte,structured,131072,131072,0,0,34812528,34808688,69591824,262144,67107712,41.830042,20.258792,21.557667,264,2,baseline
5,typed-byte,structured,131072,131072,0,1,34812528,34808688,69591824,262144,67107712,37.197917,20.614542,16.577334,264,2,baseline
5,typed-byte,structured,131072,131072,0,2,34812528,34808688,69591824,262144,67107712,38.945708,20.652959,18.287041,264,2,baseline
5,typed-byte,structured,131072,131072,0,-1,34340352,34340624,68664072,262144,67107712,41.491166,25.961917,15.5235,265,2,candidate
5,typed-byte,structured,131072,131072,0,0,34340352,34340624,68664072,262144,67107712,35.505333,17.846333,17.65,265,2,candidate
5,typed-byte,structured,131072,131072,0,1,34340352,34340624,68664072,262144,67107712,34.64575,18.086375,16.552666,265,2,candidate
5,typed-byte,structured,131072,131072,0,2,34340352,34340624,68664072,262144,67107712,34.068625,17.6955,16.367125,265,2,candidate
5,raw-bit,structured,131072,131072,0,-1,34126656,34126928,68171576,262144,67107712,67.225208,51.748917,15.468875,266,2,candidate
5,raw-bit,structured,131072,131072,0,0,34126656,34126928,68171576,262144,67107712,58.689334,42.648917,16.030834,266,2,candidate
5,raw-bit,structured,131072,131072,0,1,34126656,34126928,68171576,262144,67107712,65.30725,44.024,21.277083,266,2,candidate
5,raw-bit,structured,131072,131072,0,2,34126656,34126928,68171576,262144,67107712,65.91825,46.48725,19.425417,266,2,candidate
5,raw-bit,structured,131072,131072,0,-1,34126656,34126928,68171576,262144,67107712,70.083209,52.891916,17.185667,267,2,baseline
5,raw-bit,structured,131072,131072,0,0,34126656,34126928,68171576,262144,67107712,66.444375,47.060125,19.375292,267,2,baseline
5,raw-bit,structured,131072,131072,0,1,34126656,34126928,68171576,262144,67107712,63.78975,46.797375,16.986292,267,2,baseline
5,raw-bit,structured,131072,131072,0,2,34126656,34126928,68171576,262144,67107712,66.499375,46.599625,19.891209,267,2,baseline
5,raw-byte,structured,131072,131072,0,-1,34209024,34209288,68401400,262144,67107712,48.371792,28.468666,19.897667,268,2,baseline
5,raw-byte,structured,131072,131072,0,0,34209024,34209288,68401400,262144,67107712,41.62875,22.3165,19.303666,268,2,baseline
5,raw-byte,structured,131072,131072,0,1,34209024,34209288,68401400,262144,67107712,40.11175,20.300583,19.805625,268,2,baseline
5,raw-byte,structured,131072,131072,0,2,34209024,34209288,68401400,262144,67107712,38.354292,20.158542,18.190667,268,2,baseline
5,raw-byte,structured,131072,131072,0,-1,34209024,34209288,68401400,262144,67107712,46.115167,25.949667,20.159958,269,2,candidate
5,raw-byte,structured,131072,131072,0,0,34209024,34209288,68401400,262144,67107712,37.340958,17.88175,19.450625,269,2,candidate
5,raw-byte,structured,131072,131072,0,1,34209024,34209288,68401400,262144,67107712,36.406792,17.6045,18.797208,269,2,candidate
5,raw-byte,structured,131072,131072,0,2,34209024,34209288,68401400,262144,67107712,37.314333,17.709416,19.599792,269,2,candidate
5,typed-bit,structured,131072,131072,0,-1,34046688,34046952,68010440,262144,67107712,96.505292,78.283958,18.2145,270,2,candidate
5,typed-bit,structured,131072,131072,0,0,34046688,34046952,68010440,262144,67107712,98.074459,78.639792,19.420667,270,2,candidate
5,typed-bit,structured,131072,131072,0,1,34046688,34046952,68010440,262144,67107712,103.27925,80.557833,22.71375,270,2,candidate
5,typed-bit,structured,131072,131072,0,2,34046688,34046952,68010440,262144,67107712,100.303959,79.758,20.540833,270,2,candidate
5,typed-bit,structured,131072,131072,0,-1,34046688,34046952,68010440,262144,67107712,102.944459,84.569334,18.361917,271,2,baseline
5,typed-bit,structured,131072,131072,0,0,34046688,34046952,68010440,262144,67107712,99.222667,79.298416,19.910209,271,2,baseline
5,typed-bit,structured,131072,131072,0,1,34046688,34046952,68010440,262144,67107712,99.434083,80.78825,18.639041,271,2,baseline
5,typed-bit,structured,131072,131072,0,2,34046688,34046952,68010440,262144,67107712,97.461042,79.666167,17.784,271,2,baseline
6,raw-bit,hash-like,4096,4096,0,-1,139328,139320,277376,8192,131072,1.438083,1.064916,0.370667,272,2,baseline
6,raw-bit,hash-like,4096,4096,0,0,139328,139320,277376,8192,131072,1.486625,1.122625,0.359292,272,2,baseline
